station_id,latitude,longitude,upstream_pfas_facility_count,nearest_pfas_facility_km,watershed_area_km2,pct_urban,mean_annual_flow_m3s,stream_order,month,water_pfas_ng_l,huc8,sample_date,year,n_congeners,segment_id
USGS-030109575,41.988722,-78.625028,0,352.36,352.2,25.7,35.91,4,5,2.3,5010001.0,2023-05-11,2023,2,seg_001667
USGS-030109575,41.988722,-78.625028,0,352.36,352.2,25.7,35.91,4,8,2.6,5010001.0,2023-08-16,2023,2,seg_001668
USGS-03010958,41.977008,-78.624749,0,351.93,357.4,25.7,35.84,4,9,1.9,5010001.0,2019-09-12,2019,1,seg_001669
USGS-03020500,41.481726,-79.69533,0,287.46,733.0,11.7,3307.31,8,9,0.9,5010003.0,2019-09-12,2019,1,seg_001670
USGS-03026175,41.264226,-79.841164,0,263.01,16228.9,11.3,3727.19,8,9,9.7,5010003.0,2019-09-12,2019,1,seg_001671
USGS-03036000,40.927565,-79.291151,0,264.25,891.0,11.3,3709.28,8,9,0.9,5010006.0,2019-09-09,2019,1,seg_001672
USGS-03044000,40.454512,-79.390872,0,224.53,3517.2,10.7,4330.66,8,9,1.5,5010007.0,2019-09-09,2019,1,seg_001673
USGS-03049652,40.527568,-79.847272,0,199.64,29984.3,10.3,4717.94,8,9,1.3,5010009.0,2019-09-03,2019,1,seg_001674
USGS-03063000,39.726973,-79.911432,0,147.66,7044.8,9.5,5534.74,8,9,1.6,5020003.0,2019-09-17,2019,1,seg_001675
USGS-03072000,39.759245,-79.970615,0,144.14,593.1,9.5,5589.14,8,9,1.1,5020005.0,2019-09-25,2019,1,seg_001676
USGS-03072655,39.825028,-79.922821,0,150.67,11499.6,9.6,5486.54,8,9,1.6,5020005.0,2019-09-17,2019,1,seg_001677
USGS-03072845,39.975074,-80.041444,0,149.18,55079.9,9.5,5507.99,8,9,1.2,5020005.0,2019-09-24,2019,1,seg_001678
USGS-03073000,39.923131,-80.072558,0,144.0,466.2,9.5,5589.19,8,9,1.9,5020005.0,2019-09-24,2019,1,seg_001679
USGS-03075070,40.262245,-79.901152,0,177.0,13830.5,10.0,5072.33,8,9,2.4,5020005.0,2019-09-17,2019,1,seg_001680
USGS-030750830,40.285583,-79.989694,0,172.75,32.4,9.9,5138.31,8,12,5.6,5020005.0,2022-12-05,2022,3,seg_001681
USGS-030750830,40.285583,-79.989694,0,172.75,32.4,9.9,5138.31,8,3,9.8,5020005.0,2023-03-17,2023,4,seg_001682
USGS-030750830,40.285583,-79.989694,0,172.75,32.4,9.9,5138.31,8,5,5.8,5020005.0,2023-05-15,2023,4,seg_001683
USGS-030750830,40.285583,-79.989694,0,172.75,32.4,9.9,5138.31,8,8,8.2,5020005.0,2023-08-18,2023,4,seg_001684
USGS-030750835,40.285083,-79.989528,0,172.72,32.4,9.9,5138.69,8,12,8.7,5020005.0,2022-12-05,2022,4,seg_001685
USGS-030750835,40.285083,-79.989528,0,172.72,32.4,9.9,5138.69,8,3,9.6,5020005.0,2023-03-17,2023,4,seg_001686
USGS-030750835,40.285083,-79.989528,0,172.72,32.4,9.9,5138.69,8,5,8.6,5020005.0,2023-05-15,2023,4,seg_001687
USGS-030750835,40.285083,-79.989528,0,172.72,32.4,9.9,5138.69,8,8,30.4,5020005.0,2023-08-18,2023,8,seg_001688
USGS-03083500,40.240222,-79.806694,0,182.0,4441.8,10.1,4994.64,8,9,1.1,5020006.0,2019-09-04,2019,1,seg_001689
USGS-03085000,40.391132,-79.858094,0,188.84,19002.8,10.2,4887.04,8,9,1.4,5020005.0,2019-09-17,2019,1,seg_001690
USGS-03086000,40.549186,-80.205605,0,180.74,50504.8,10.0,5012.05,8,9,3.1,5030101.0,2019-09-04,2019,2,seg_001691
USGS-03086000,40.549186,-80.205605,0,180.74,50504.8,10.0,5012.05,8,2,1.0,5030101.0,2022-02-24,2022,1,seg_001692
USGS-03086000,40.549186,-80.205605,0,180.74,50504.8,10.0,5012.05,8,6,1.3,5030101.0,2022-06-30,2022,1,seg_001693
USGS-03086000,40.549186,-80.205605,0,180.74,50504.8,10.0,5012.05,8,7,2.4,5030101.0,2022-07-14,2022,2,seg_001694
USGS-03086000,40.549186,-80.205605,0,180.74,50504.8,10.0,5012.05,8,8,2.9,5030101.0,2022-08-30,2022,3,seg_001695
USGS-03086000,40.549186,-80.205605,0,180.74,50504.8,10.0,5012.05,8,9,2.5,5030101.0,2022-09-29,2022,2,seg_001696
USGS-03086000,40.549186,-80.205605,0,180.74,50504.8,10.0,5012.05,8,10,4.3,5030101.0,2022-10-26,2022,5,seg_001697
USGS-03086000,40.549186,-80.205605,0,180.74,50504.8,10.0,5012.05,8,11,1.6,5030101.0,2022-11-15,2022,1,seg_001698
USGS-03086000,40.549186,-80.205605,0,180.74,50504.8,10.0,5012.05,8,12,0.8,5030101.0,2022-12-15,2022,1,seg_001699
USGS-03086000,40.549186,-80.205605,0,180.74,50504.8,10.0,5012.05,8,1,0.7,5030101.0,2023-01-25,2023,1,seg_001700
USGS-03086000,40.549186,-80.205605,0,180.74,50504.8,10.0,5012.05,8,2,0.8,5030101.0,2023-02-07,2023,1,seg_001701
USGS-03086000,40.549186,-80.205605,0,180.74,50504.8,10.0,5012.05,8,3,0.7,5030101.0,2023-03-08,2023,1,seg_001702
USGS-03086000,40.549186,-80.205605,0,180.74,50504.8,10.0,5012.05,8,4,0.8,5030101.0,2023-04-04,2023,1,seg_001703
USGS-03086000,40.549186,-80.205605,0,180.74,50504.8,10.0,5012.05,8,5,0.8,5030101.0,2023-05-09,2023,1,seg_001704
USGS-03086000,40.549186,-80.205605,0,180.74,50504.8,10.0,5012.05,8,6,2.0,5030101.0,2023-06-21,2023,2,seg_001705
USGS-03086000,40.549186,-80.205605,0,180.74,50504.8,10.0,5012.05,8,7,1.9,5030101.0,2023-07-26,2023,2,seg_001706
USGS-03086000,40.549186,-80.205605,0,180.74,50504.8,10.0,5012.05,8,8,1.7,5030101.0,2023-08-29,2023,1,seg_001707
USGS-03086000,40.549186,-80.205605,0,180.74,50504.8,10.0,5012.05,8,9,1.5,5030101.0,2023-09-19,2023,1,seg_001708
USGS-03099550,41.02,-80.488833,0,212.65,2823.1,10.5,4513.18,8,11,7.6,5030103.0,2022-11-30,2022,3,seg_001709
USGS-03099550,41.02,-80.488833,0,212.65,2823.1,10.5,4513.18,8,3,5.8,5030103.0,2023-03-13,2023,3,seg_001710
USGS-03099550,41.02,-80.488833,0,212.65,2823.1,10.5,4513.18,8,5,9.9,5030103.0,2023-05-10,2023,6,seg_001711
USGS-03099550,41.02,-80.488833,0,212.65,2823.1,10.5,4513.18,8,8,9.6,5030103.0,2023-08-15,2023,4,seg_001712
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,9,8.3,5030103.0,2019-09-10,2019,4,seg_001713
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,10,4.3,5030103.0,2020-10-19,2020,1,seg_001714
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,11,4.2,5030103.0,2020-11-16,2020,1,seg_001715
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,12,3.9,5030103.0,2020-12-14,2020,1,seg_001716
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,2,4.1,5030103.0,2021-02-16,2021,1,seg_001717
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,3,3.7,5030103.0,2021-03-22,2021,1,seg_001718
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,4,4.3,5030103.0,2021-04-20,2021,1,seg_001719
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,6,5.2,5030103.0,2021-06-16,2021,1,seg_001720
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,7,5.4,5030103.0,2021-07-12,2021,1,seg_001721
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,8,4.9,5030103.0,2021-08-10,2021,1,seg_001722
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,9,4.0,5030103.0,2021-09-13,2021,1,seg_001723
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,10,5.3,5030103.0,2021-10-05,2021,1,seg_001724
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,11,3.4,5030103.0,2021-11-02,2021,1,seg_001725
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,2,5.4,5030103.0,2022-02-23,2022,2,seg_001726
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,3,4.5,5030103.0,2022-03-15,2022,2,seg_001727
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,4,5.3,5030103.0,2022-04-19,2022,2,seg_001728
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,6,10.5,5030103.0,2022-06-22,2022,3,seg_001729
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,7,9.8,5030103.0,2022-07-13,2022,3,seg_001730
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,8,9.5,5030103.0,2022-08-25,2022,4,seg_001731
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,9,10.3,5030103.0,2022-09-28,2022,4,seg_001732
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,10,8.8,5030103.0,2022-10-25,2022,4,seg_001733
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,11,9.3,5030103.0,2022-11-14,2022,4,seg_001734
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,11,8.4,5030103.0,2022-11-30,2022,4,seg_001735
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,12,9.9,5030103.0,2022-12-12,2022,6,seg_001736
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,1,4.8,5030103.0,2023-01-23,2023,4,seg_001737
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,2,7.3,5030103.0,2023-02-06,2023,4,seg_001738
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,3,4.5,5030103.0,2023-03-07,2023,2,seg_001739
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,3,6.4,5030103.0,2023-03-13,2023,3,seg_001740
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,4,5.0,5030103.0,2023-04-03,2023,3,seg_001741
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,5,5.4,5030103.0,2023-05-10,2023,3,seg_001742
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,5,8.0,5030103.0,2023-05-16,2023,4,seg_001743
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,6,7.9,5030103.0,2023-06-20,2023,4,seg_001744
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,7,9.0,5030103.0,2023-07-25,2023,4,seg_001745
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,8,9.8,5030103.0,2023-08-15,2023,4,seg_001746
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,8,8.2,5030103.0,2023-08-24,2023,4,seg_001747
USGS-03099600,41.018393,-80.440623,0,214.24,2846.4,10.6,4488.5,8,9,7.7,5030103.0,2023-09-18,2023,4,seg_001748
USGS-03103500,41.266124,-80.472556,0,238.26,1512.6,10.9,4113.5,8,9,1.3,5030102.0,2019-09-10,2019,1,seg_001749
USGS-03104500,41.000061,-80.350342,0,215.87,2051.3,10.6,4463.01,8,9,2.4,5030102.0,2019-09-10,2019,1,seg_001750
USGS-03104500,41.000061,-80.350342,0,215.87,2051.3,10.6,4463.01,8,2,3.0,5030102.0,2022-02-23,2022,2,seg_001751
USGS-03104500,41.000061,-80.350342,0,215.87,2051.3,10.6,4463.01,8,4,2.4,5030102.0,2022-04-19,2022,2,seg_001752
USGS-03104500,41.000061,-80.350342,0,215.87,2051.3,10.6,4463.01,8,6,1.7,5030102.0,2022-06-22,2022,1,seg_001753
USGS-03104500,41.000061,-80.350342,0,215.87,2051.3,10.6,4463.01,8,7,1.8,5030102.0,2022-07-13,2022,1,seg_001754
USGS-03104500,41.000061,-80.350342,0,215.87,2051.3,10.6,4463.01,8,8,2.3,5030102.0,2022-08-25,2022,2,seg_001755
USGS-03104500,41.000061,-80.350342,0,215.87,2051.3,10.6,4463.01,8,9,3.4,5030102.0,2022-09-28,2022,3,seg_001756
USGS-03104500,41.000061,-80.350342,0,215.87,2051.3,10.6,4463.01,8,10,1.4,5030102.0,2022-10-25,2022,1,seg_001757
USGS-03104500,41.000061,-80.350342,0,215.87,2051.3,10.6,4463.01,8,11,3.5,5030102.0,2022-11-14,2022,3,seg_001758
USGS-03104500,41.000061,-80.350342,0,215.87,2051.3,10.6,4463.01,8,12,0.8,5030102.0,2022-12-12,2022,1,seg_001759
USGS-03104500,41.000061,-80.350342,0,215.87,2051.3,10.6,4463.01,8,1,1.1,5030102.0,2023-01-23,2023,1,seg_001760
USGS-03104500,41.000061,-80.350342,0,215.87,2051.3,10.6,4463.01,8,2,0.8,5030102.0,2023-02-06,2023,1,seg_001761
USGS-03104500,41.000061,-80.350342,0,215.87,2051.3,10.6,4463.01,8,3,0.9,5030102.0,2023-03-07,2023,1,seg_001762
USGS-03104500,41.000061,-80.350342,0,215.87,2051.3,10.6,4463.01,8,4,1.3,5030102.0,2023-04-03,2023,2,seg_001763
USGS-03104500,41.000061,-80.350342,0,215.87,2051.3,10.6,4463.01,8,5,3.7,5030102.0,2023-05-16,2023,4,seg_001764
USGS-03104500,41.000061,-80.350342,0,215.87,2051.3,10.6,4463.01,8,6,1.4,5030102.0,2023-06-20,2023,1,seg_001765
USGS-03104500,41.000061,-80.350342,0,215.87,2051.3,10.6,4463.01,8,7,3.4,5030102.0,2023-07-25,2023,3,seg_001766
USGS-03104500,41.000061,-80.350342,0,215.87,2051.3,10.6,4463.01,8,8,2.9,5030102.0,2023-08-24,2023,3,seg_001767
USGS-03104500,41.000061,-80.350342,0,215.87,2051.3,10.6,4463.01,8,9,2.0,5030102.0,2023-09-18,2023,2,seg_001768
USGS-03105500,40.888674,-80.337008,0,205.59,5788.6,10.4,4623.55,8,9,4.9,5030104.0,2019-09-10,2019,3,seg_001769
USGS-03105500,40.888674,-80.337008,0,205.59,5788.6,10.4,4623.55,8,10,4.1,5030104.0,2020-10-20,2020,1,seg_001770
USGS-03105500,40.888674,-80.337008,0,205.59,5788.6,10.4,4623.55,8,6,3.7,5030104.0,2021-06-16,2021,1,seg_001771
USGS-03105500,40.888674,-80.337008,0,205.59,5788.6,10.4,4623.55,8,7,3.7,5030104.0,2021-07-12,2021,1,seg_001772
USGS-03105500,40.888674,-80.337008,0,205.59,5788.6,10.4,4623.55,8,8,3.9,5030104.0,2021-08-10,2021,1,seg_001773
USGS-03105500,40.888674,-80.337008,0,205.59,5788.6,10.4,4623.55,8,9,3.7,5030104.0,2021-09-13,2021,1,seg_001774
USGS-03105500,40.888674,-80.337008,0,205.59,5788.6,10.4,4623.55,8,10,4.6,5030104.0,2021-10-05,2021,1,seg_001775
USGS-03105500,40.888674,-80.337008,0,205.59,5788.6,10.4,4623.55,8,11,3.8,5030104.0,2021-11-02,2021,1,seg_001776
USGS-03105500,40.888674,-80.337008,0,205.59,5788.6,10.4,4623.55,8,2,3.3,5030104.0,2022-02-23,2022,2,seg_001777
USGS-03105500,40.888674,-80.337008,0,205.59,5788.6,10.4,4623.55,8,4,4.0,5030104.0,2022-04-19,2022,2,seg_001778
USGS-03105500,40.888674,-80.337008,0,205.59,5788.6,10.4,4623.55,8,6,5.0,5030104.0,2022-06-22,2022,2,seg_001779
USGS-03105500,40.888674,-80.337008,0,205.59,5788.6,10.4,4623.55,8,7,5.0,5030104.0,2022-07-13,2022,2,seg_001780
USGS-03105500,40.888674,-80.337008,0,205.59,5788.6,10.4,4623.55,8,8,6.5,5030104.0,2022-08-25,2022,3,seg_001781
USGS-03105500,40.888674,-80.337008,0,205.59,5788.6,10.4,4623.55,8,9,4.8,5030104.0,2022-09-28,2022,3,seg_001782
USGS-03105500,40.888674,-80.337008,0,205.59,5788.6,10.4,4623.55,8,10,5.0,5030104.0,2022-10-25,2022,3,seg_001783
USGS-03105500,40.888674,-80.337008,0,205.59,5788.6,10.4,4623.55,8,11,6.2,5030104.0,2022-11-14,2022,4,seg_001784
USGS-03105500,40.888674,-80.337008,0,205.59,5788.6,10.4,4623.55,8,12,2.7,5030104.0,2022-12-12,2022,3,seg_001785
USGS-03105500,40.888674,-80.337008,0,205.59,5788.6,10.4,4623.55,8,1,2.9,5030104.0,2023-01-23,2023,3,seg_001786
USGS-03105500,40.888674,-80.337008,0,205.59,5788.6,10.4,4623.55,8,2,2.8,5030104.0,2023-02-06,2023,2,seg_001787
USGS-03105500,40.888674,-80.337008,0,205.59,5788.6,10.4,4623.55,8,3,3.0,5030104.0,2023-03-07,2023,2,seg_001788
USGS-03105500,40.888674,-80.337008,0,205.59,5788.6,10.4,4623.55,8,4,3.2,5030104.0,2023-04-03,2023,2,seg_001789
USGS-03105500,40.888674,-80.337008,0,205.59,5788.6,10.4,4623.55,8,5,4.8,5030104.0,2023-05-16,2023,3,seg_001790
USGS-03105500,40.888674,-80.337008,0,205.59,5788.6,10.4,4623.55,8,6,5.4,5030104.0,2023-06-20,2023,4,seg_001791
USGS-03105500,40.888674,-80.337008,0,205.59,5788.6,10.4,4623.55,8,7,15.8,5030104.0,2023-07-25,2023,8,seg_001792
USGS-03105500,40.888674,-80.337008,0,205.59,5788.6,10.4,4623.55,8,8,8.3,5030104.0,2023-08-24,2023,4,seg_001793
USGS-03105500,40.888674,-80.337008,0,205.59,5788.6,10.4,4623.55,8,9,4.2,5030104.0,2023-09-18,2023,3,seg_001794
USGS-03105810,40.805898,-79.965058,0,215.69,354.8,10.6,4466.34,8,9,5.1,5030105.0,2019-09-09,2019,2,seg_001795
USGS-03106000,40.817009,-80.242284,0,202.98,922.0,10.4,4664.44,8,9,7.5,5030105.0,2019-09-09,2019,2,seg_001796
USGS-03106500,40.883905,-80.23366,0,209.63,1030.8,10.5,4560.56,8,9,0.8,5030105.0,2019-09-09,2019,1,seg_001797
USGS-03107500,40.763351,-80.315052,0,194.64,8044.5,10.3,4794.56,8,9,4.3,5030104.0,2019-09-09,2019,3,seg_001798
USGS-03107500,40.763351,-80.315052,0,194.64,8044.5,10.3,4794.56,8,6,3.6,5030104.0,2021-06-16,2021,1,seg_001799
USGS-03107500,40.763351,-80.315052,0,194.64,8044.5,10.3,4794.56,8,7,3.8,5030104.0,2021-07-12,2021,1,seg_001800
USGS-03107500,40.763351,-80.315052,0,194.64,8044.5,10.3,4794.56,8,2,3.3,5030104.0,2022-02-23,2022,2,seg_001801
USGS-03107500,40.763351,-80.315052,0,194.64,8044.5,10.3,4794.56,8,4,6.8,5030104.0,2022-04-19,2022,4,seg_001802
USGS-03107500,40.763351,-80.315052,0,194.64,8044.5,10.3,4794.56,8,6,4.7,5030104.0,2022-06-22,2022,2,seg_001803
USGS-03107500,40.763351,-80.315052,0,194.64,8044.5,10.3,4794.56,8,7,5.6,5030104.0,2022-07-13,2022,2,seg_001804
USGS-03107500,40.763351,-80.315052,0,194.64,8044.5,10.3,4794.56,8,8,6.8,5030104.0,2022-08-25,2022,4,seg_001805
USGS-03107500,40.763351,-80.315052,0,194.64,8044.5,10.3,4794.56,8,9,4.6,5030104.0,2022-09-28,2022,3,seg_001806
USGS-03107500,40.763351,-80.315052,0,194.64,8044.5,10.3,4794.56,8,10,5.1,5030104.0,2022-10-25,2022,4,seg_001807
USGS-03107500,40.763351,-80.315052,0,194.64,8044.5,10.3,4794.56,8,11,4.6,5030104.0,2022-11-14,2022,3,seg_001808
USGS-03107500,40.763351,-80.315052,0,194.64,8044.5,10.3,4794.56,8,12,5.1,5030104.0,2022-12-12,2022,4,seg_001809
USGS-03107500,40.763351,-80.315052,0,194.64,8044.5,10.3,4794.56,8,1,2.1,5030104.0,2023-01-23,2023,2,seg_001810
USGS-03107500,40.763351,-80.315052,0,194.64,8044.5,10.3,4794.56,8,2,2.5,5030104.0,2023-02-06,2023,2,seg_001811
USGS-03107500,40.763351,-80.315052,0,194.64,8044.5,10.3,4794.56,8,3,2.8,5030104.0,2023-03-07,2023,2,seg_001812
USGS-03107500,40.763351,-80.315052,0,194.64,8044.5,10.3,4794.56,8,4,2.7,5030104.0,2023-04-03,2023,2,seg_001813
USGS-03107500,40.763351,-80.315052,0,194.64,8044.5,10.3,4794.56,8,5,4.6,5030104.0,2023-05-16,2023,3,seg_001814
USGS-03107500,40.763351,-80.315052,0,194.64,8044.5,10.3,4794.56,8,6,3.9,5030104.0,2023-06-20,2023,2,seg_001815
USGS-03107500,40.763351,-80.315052,0,194.64,8044.5,10.3,4794.56,8,7,6.8,5030104.0,2023-07-25,2023,4,seg_001816
USGS-03107500,40.763351,-80.315052,0,194.64,8044.5,10.3,4794.56,8,8,5.6,5030104.0,2023-08-24,2023,4,seg_001817
USGS-03107500,40.763351,-80.315052,0,194.64,8044.5,10.3,4794.56,8,9,4.5,5030104.0,2023-09-18,2023,3,seg_001818
USGS-031076130,40.714833,-80.3055,0,190.57,66.8,10.2,4858.29,8,11,4.9,5030104.0,2022-11-30,2022,3,seg_001819
USGS-031076130,40.714833,-80.3055,0,190.57,66.8,10.2,4858.29,8,3,4.1,5030104.0,2023-03-13,2023,4,seg_001820
USGS-031076130,40.714833,-80.3055,0,190.57,66.8,10.2,4858.29,8,5,2.5,5030104.0,2023-05-10,2023,2,seg_001821
USGS-031076130,40.714833,-80.3055,0,190.57,66.8,10.2,4858.29,8,8,4.1,5030104.0,2023-08-14,2023,3,seg_001822
USGS-031076135,40.715361,-80.305,0,190.64,66.8,10.2,4857.16,8,11,5.0,5030104.0,2022-11-30,2022,3,seg_001823
USGS-031076135,40.715361,-80.305,0,190.64,66.8,10.2,4857.16,8,3,5.3,5030104.0,2023-03-13,2023,4,seg_001824
USGS-031076135,40.715361,-80.305,0,190.64,66.8,10.2,4857.16,8,5,2.7,5030104.0,2023-05-10,2023,2,seg_001825
USGS-031076135,40.715361,-80.305,0,190.64,66.8,10.2,4857.16,8,8,4.9,5030104.0,2023-08-14,2023,3,seg_001826
USGS-03108000,40.627797,-80.337554,0,181.04,461.0,10.0,5007.08,8,9,1.3,5030101.0,2019-09-19,2019,1,seg_001827
USGS-03108000,40.627797,-80.337554,0,181.04,461.0,10.0,5007.08,8,2,2.7,5030101.0,2022-02-24,2022,2,seg_001828
USGS-03108000,40.627797,-80.337554,0,181.04,461.0,10.0,5007.08,8,6,2.3,5030101.0,2022-06-30,2022,2,seg_001829
USGS-03108000,40.627797,-80.337554,0,181.04,461.0,10.0,5007.08,8,7,3.5,5030101.0,2022-07-14,2022,2,seg_001830
USGS-03108000,40.627797,-80.337554,0,181.04,461.0,10.0,5007.08,8,8,8.5,5030101.0,2022-08-30,2022,3,seg_001831
USGS-03108000,40.627797,-80.337554,0,181.04,461.0,10.0,5007.08,8,9,2.2,5030101.0,2022-09-29,2022,2,seg_001832
USGS-03108000,40.627797,-80.337554,0,181.04,461.0,10.0,5007.08,8,10,4.2,5030101.0,2022-10-26,2022,4,seg_001833
USGS-03108000,40.627797,-80.337554,0,181.04,461.0,10.0,5007.08,8,11,1.6,5030101.0,2022-11-15,2022,2,seg_001834
USGS-03108000,40.627797,-80.337554,0,181.04,461.0,10.0,5007.08,8,12,2.0,5030101.0,2022-12-15,2022,2,seg_001835
USGS-03108000,40.627797,-80.337554,0,181.04,461.0,10.0,5007.08,8,1,1.4,5030101.0,2023-01-25,2023,2,seg_001836
USGS-03108000,40.627797,-80.337554,0,181.04,461.0,10.0,5007.08,8,2,1.6,5030101.0,2023-02-07,2023,2,seg_001837
USGS-03108000,40.627797,-80.337554,0,181.04,461.0,10.0,5007.08,8,3,1.0,5030101.0,2023-03-08,2023,1,seg_001838
USGS-03108000,40.627797,-80.337554,0,181.04,461.0,10.0,5007.08,8,4,1.5,5030101.0,2023-04-04,2023,2,seg_001839
USGS-03108000,40.627797,-80.337554,0,181.04,461.0,10.0,5007.08,8,5,1.7,5030101.0,2023-05-09,2023,2,seg_001840
USGS-03108000,40.627797,-80.337554,0,181.04,461.0,10.0,5007.08,8,6,2.4,5030101.0,2023-06-21,2023,2,seg_001841
USGS-03108000,40.627797,-80.337554,0,181.04,461.0,10.0,5007.08,8,7,3.8,5030101.0,2023-07-26,2023,3,seg_001842
USGS-03108000,40.627797,-80.337554,0,181.04,461.0,10.0,5007.08,8,8,3.5,5030101.0,2023-08-29,2023,3,seg_001843
USGS-03108000,40.627797,-80.337554,0,181.04,461.0,10.0,5007.08,8,9,2.3,5030101.0,2023-09-19,2023,2,seg_001844
USGS-03109670,40.619509,-80.589793,0,169.06,62677.8,9.9,5193.79,8,9,5.5,5030101.0,2019-09-05,2019,3,seg_001845
USGS-03109670,40.619509,-80.589793,0,169.06,62677.8,9.9,5193.79,8,2,1.4,5030101.0,2022-02-24,2022,1,seg_001846
USGS-03109670,40.619509,-80.589793,0,169.06,62677.8,9.9,5193.79,8,4,1.5,5030101.0,2022-04-20,2022,1,seg_001847
USGS-03109670,40.619509,-80.589793,0,169.06,62677.8,9.9,5193.79,8,6,2.6,5030101.0,2022-06-30,2022,2,seg_001848
USGS-03109670,40.619509,-80.589793,0,169.06,62677.8,9.9,5193.79,8,7,3.2,5030101.0,2022-07-14,2022,2,seg_001849
USGS-03109670,40.619509,-80.589793,0,169.06,62677.8,9.9,5193.79,8,8,2.9,5030101.0,2022-08-30,2022,2,seg_001850
USGS-03109670,40.619509,-80.589793,0,169.06,62677.8,9.9,5193.79,8,9,3.7,5030101.0,2022-09-29,2022,3,seg_001851
USGS-03109670,40.619509,-80.589793,0,169.06,62677.8,9.9,5193.79,8,11,3.9,5030101.0,2022-11-15,2022,3,seg_001852
USGS-03109670,40.619509,-80.589793,0,169.06,62677.8,9.9,5193.79,8,12,0.8,5030101.0,2022-12-15,2022,1,seg_001853
USGS-03109670,40.619509,-80.589793,0,169.06,62677.8,9.9,5193.79,8,1,0.6,5030101.0,2023-01-25,2023,1,seg_001854
USGS-03109670,40.619509,-80.589793,0,169.06,62677.8,9.9,5193.79,8,2,0.7,5030101.0,2023-02-07,2023,1,seg_001855
USGS-03109670,40.619509,-80.589793,0,169.06,62677.8,9.9,5193.79,8,3,0.8,5030101.0,2023-03-08,2023,1,seg_001856
USGS-03109670,40.619509,-80.589793,0,169.06,62677.8,9.9,5193.79,8,4,0.8,5030101.0,2023-04-04,2023,1,seg_001857
USGS-03109670,40.619509,-80.589793,0,169.06,62677.8,9.9,5193.79,8,5,0.8,5030101.0,2023-05-09,2023,1,seg_001858
USGS-03109670,40.619509,-80.589793,0,169.06,62677.8,9.9,5193.79,8,6,2.6,5030101.0,2023-06-21,2023,2,seg_001859
USGS-03109670,40.619509,-80.589793,0,169.06,62677.8,9.9,5193.79,8,7,2.1,5030101.0,2023-07-26,2023,1,seg_001860
USGS-03109670,40.619509,-80.589793,0,169.06,62677.8,9.9,5193.79,8,8,3.4,5030101.0,2023-08-29,2023,3,seg_001861
USGS-03109670,40.619509,-80.589793,0,169.06,62677.8,9.9,5193.79,8,9,2.9,5030101.0,2023-09-19,2023,3,seg_001862
